iso3,year,uhc_index,ncd_mortality_3070,under5_mortality,maternal_mortality,life_expectancy,dpt3_coverage,measles_coverage,hospital_beds,agriculture_gdp_pct,basic_sanitation_access,basic_water_access,births_attended_skilled,death_rate,electricity_access_pct,exports_pct_gdp,fertility_rate,food_production_index,gdp_growth,gdp_per_capita_ppp,gini_index,health_expenditure_pct_gdp,health_expenditure_per_capita,infant_mortality,internet_users_pct,life_expectancy_total,literacy_rate,nurses_midwives_per_1000,oop_health_expenditure_pct,physicians_per_1000,pm25_exposure,population,population_65_plus,population_density,tax_revenue_pct_gdp,unemployment_pct,urban_population_pct,region,uhc_year,uhc_type,treated,log_ncd_mortality_3070,log_under5_mortality,log_maternal_mortality,log_gdp_per_capita_ppp,log_population,log_health_expenditure_per_capita,uhc_change,post_treatment
AUS,2016,89.0,9.0,3.825498214,3.23825178,82.59341791,,94.0,35.57,2.41300232330254,99.9984607066097,99.9699685481919,98.8,6.6,100.0,19.2031438783351,1.752,97.98,2.75564065529868,56529.951824687,33.7,10.08958244,5026.32603186604,3.2,86.54000092,82.4487804878049,,12.37,16.63350677,3.557,7.20069562395068,24190907.0,15.1508163000494,3.14493553058884,22.1881700823279,5.711,87.0166295249235,East Asia & Pacific,,,0,2.302585092994046,1.5739139862478988,1.4441508681805009,10.942543587041952,17.001487418053717,8.522643517739503,0.0,0
AUS,2017,89.0,8.7,3.798621844,3.220760979,82.67971308,,95.0,36.56,2.72098319651067,99.9989169467813,99.9699329598972,99.4,6.5,100.0,21.1718412211076,1.741,108.12,2.29331030192918,56881.8569859104,,10.10880566,5095.82682017981,3.2,86.5450488476768,82.5,,12.53,16.31333733,3.656,7.4285359593217,24592588.0,15.3876130191621,3.19715601363491,22.0221874286349,5.592,87.12809266445,East Asia & Pacific,,,0,2.272125885509337,1.5683287608548697,1.4400154385682526,10.948749291519352,17.017955695352033,8.536373432948967,0.0,0
AUS,2018,89.0,8.7,3.789004136,3.21776631,83.02313357,,95.0,37.26,2.47191752630847,99.9993731869528,99.9698940747082,98.7,6.3,100.0,21.8125736575066,1.74,98.31,2.87417039499501,57647.8455068105,34.3,10.08907509,5319.0923121222,3.2,90.0082016,82.7487804878049,,12.76,16.48277283,3.726,7.74121920379958,24963258.0,15.6409676060892,3.24534491589985,23.1220344318251,5.345,87.2267680845925,East Asia & Pacific,,,0,2.272125885509337,1.5663224850059545,1.4393056774871644,10.96212549959574,17.03291566185238,8.579245934087817,0.0,0
AUS,2019,89.0,9.0,3.783770462,3.218196172,82.64234014,,95.0,38.08,2.12424911197662,99.9998294271244,99.9698532048744,98.8,6.7,100.0,24.0624800210722,1.657,92.46,2.19401703622717,58048.6188420831,,10.25421429,5464.56914820707,3.2,93.60990143,82.9,,13.1,15.01641464,3.808,9.33099031566264,25334826.0,15.9450637793133,3.29365056253104,23.3142643790741,5.143,87.3019647888406,East Asia & Pacific,,,0,2.302585092994046,1.565229035146066,1.4394075892728768,10.969053421076628,17.047690568370708,8.606223539416197,4.0,0
AUS,2020,89.0,8.3,3.772974625,3.214077745,83.36758916,,95.0,38.95,2.01512715396535,100.0,99.9698157102474,96.0,6.3,100.0,23.9380373915413,1.581,87.12,-0.133531904304775,57260.4650530108,33.8,10.70324135,6059.41888561149,3.2,94.6934967,83.2,,13.16,15.23493195,3.895,8.25171746070811,25649248.0,16.3387202762794,3.33452695130798,22.507523858651,6.394,87.2713470458985,East Asia & Pacific,,,0,2.2300144001592104,1.562969721646753,1.4384307644287087,10.955383164301228,17.060024850399984,8.709534199712673,0.0,0
AUS,2021,89.0,8.3,3.749492498,3.1990073,83.10183853,,95.0,39.76,2.30537875480088,100.0,99.9697732704149,,6.7,100.0,22.0018144228925,1.7,107.15,2.00694844335034,58327.4146842325,,10.51612186,6764.38828026716,3.2,96.97219849,83.3,,13.57,14.4608345,3.976,,25685412.0,16.7491873637801,3.33922844714392,23.0039076566829,5.022,87.2353407632761,East Asia & Pacific,,,0,2.2300144001592104,1.5580377698121648,1.4348481402097137,10.973844640983565,17.061433801178023,8.819574934414915,3.0,0
AUS,2022,89.0,,3.713389512,3.17276379,,,94.0,40.86,2.67242699950618,100.0,99.9697269040604,,7.3,100.0,25.4615298373659,1.63,112.1,4.25304559238732,60029.1329190733,,9.89226055,7128.30827548489,3.2,96.11940002,83.2,,13.45,15.13268661,4.086,,26018721.0,17.0750320469828,3.38256023775289,23.5614929509239,3.728,87.3343268253813,East Asia & Pacific,,,0,,1.5504072908240518,1.4285785956459573,11.00260193045422,17.074326913777835,8.871969492640954,3.0,0
AUS,2023,89.0,,3.665513023,3.13619372,,,94.0,42.28,2.57169831894523,100.0,99.9696841388095,,6.875,100.0,26.701068252275,1.499,,3.58382100798981,60684.9596204883,,10.39852047,7690.82499337234,3.1,96.1160965,83.0512195121951,,,15.84897614,,,26659922.0,17.384024966198,3.46591948538875,,3.668,87.4866955653765,East Asia & Pacific,,,0,,1.540197801028736,1.4197759736334632,11.013467642556876,17.09867198448861,8.947913354678178,2.0,0
AUT,2000,71.0,15.3,5.498896066,4.549639798,78.17598734,,71.0,38.76,1.67089601150509,99.9999792345879,99.9999997318786,98.3,9.6,100.0,43.591091462861,1.36,95.63,3.18952292988787,53534.3421055422,29.0,9.38934517,2746.28813502934,4.6,33.7301329516915,78.1268292682927,,5.734,18.8343544,3.876,19.150573887216,8011566.0,15.4406416730563,97.0863548230732,26.3582503226179,4.687,66.7690238969566,Europe & Central Asia,,,0,2.791165107812717,1.871632326477825,1.713733024390904,10.888097314887489,15.89639693037332,7.918369571395252,-5.0,0
AUT,2001,72.0,14.7,5.403428803,4.470914126,78.64264138,,83.0,39.89,1.70825527346988,99.9999909725854,100.0,98.3,9.3,100.0,44.8518101806208,1.33,97.58,1.31698749571339,54032.1515612712,,9.45243549,2801.23529116341,4.5,39.1854501811114,78.5756097560976,,5.781,19.45734215,3.989,18.9470662603211,8042293.0,15.4633865658572,97.4587130392632,28.1049696740217,4.007,66.8408161285718,Europe & Central Asia,,,0,2.7536607123542622,1.8568335973713317,1.6994457187420882,10.89735305497729,15.900224923841257,7.938172695949401,-11.0,0
AUT,2002,73.0,13.9,5.306726624,4.391519633,78.70354232,,82.0,40.6,1.59223426298384,100.0,100.0,98.4,9.4,100.0,45.6510533943756,1.39,96.98,1.48436877605324,54565.0769851287,,9.59139919,2975.48973384863,4.4,36.56,78.6780487804878,,5.881,19.45839691,4.06,18.7785099320798,8081957.0,15.4618807713017,97.9393722733883,27.1759762710679,4.852,66.8887457136458,Europe & Central Asia,,,0,2.7013612129514133,1.8416167818871758,1.6848272808060483,10.907167668007105,15.905144727873571,7.99849994351934,-4.0,0
AUT,2003,74.0,13.7,5.187890717,4.294750612,78.62740132,,84.0,41.44,1.4869307559019,99.9983790003902,100.0,98.4,9.5,100.0,44.8257225915126,1.38,94.33,1.14156504542775,54919.7872512396,29.5,9.69844246,3107.99992364218,4.3,42.7,78.6317073170732,,5.887,19.55549812,4.144,18.6169292381771,8121423.0,15.474203955826,98.4176320891905,26.8133590933971,4.779,66.9263574955092,Europe & Central Asia,,,0,2.6878474937846906,1.8225942720829906,1.666715879171761,10.913647194288266,15.910016066220562,8.042056385498503,1.0,0
AUT,2004,75.0,13.2,5.050761547,4.182526792,79.11359324,,83.0,42.32,1.4931762753994,99.996535576376,100.0,98.4,9.1,100.0,47.2191991038628,1.42,99.62,2.56525534067859,55980.2317146013,29.8,9.81532383,3302.2705856915,4.2,54.28,79.1804878048781,,6.129,19.65370941,4.232,18.4343485142981,8171966.0,15.733576999106,99.0301260300533,26.4758305323051,5.969,66.9558612872944,Europe & Central Asia,,,0,2.653241964607215,1.8001841396582794,1.6452927350201751,10.932771765589111,15.916220196732349,8.102668343225714,-8.0,0
AUT,2005,76.0,12.8,4.90584944,4.064534093,79.32619587,,86.0,43.48,1.28239498294254,99.9947064734973,100.0,98.6,9.1,100.0,48.9511516701756,1.41,95.64,2.32036514266782,56890.2794433829,28.7,9.71779728,3390.43365897507,4.1,58.0,79.3317073170732,,6.197,19.50914574,4.348,18.2027920961277,8227829.0,16.2126667286006,99.7070891904993,25.6489616551304,5.682,66.9797950654143,Europe & Central Asia,,,0,2.624668592163159,1.7759432902775174,1.622262147882349,10.948897347268263,15.923032868384515,8.129008019226239,-8.0,0
AUT,2006,77.0,12.5,4.765553795,3.950408543,79.80520182,,83.0,44.77,1.32751796800624,99.9928944921009,99.9999993859507,98.6,9.0,100.0,51.2031559330564,1.41,95.29,3.26933601506059,58460.2370782474,29.6,9.64073944,3611.51898535823,4.0,63.6,79.8804878048781,,6.354,19.16868973,4.477,17.8024706211736,8268641.0,16.6795154741016,100.201660203587,25.1943406740954,5.32,67.0006968062814,Europe & Central Asia,,,0,2.6026896854443837,1.7519012106858953,1.5994701071142547,10.976119199547183,15.927980845535615,8.192160587869363,-4.0,0
AUT,2007,78.0,12.3,4.642650919,3.851020813,80.0322621,,85.0,45.44,1.46196340335606,99.9911017476995,99.9999988465267,98.5,9.0,100.0,52.8904832388178,1.38,97.93,3.77522468729185,60470.9099906715,30.6,9.60482597,3770.1803384455,3.9,69.37,80.1804878048781,,6.425,19.22972488,4.562,17.2316229771279,8295487.0,17.0280423461531,100.526987396995,25.5950050669501,4.909,67.0211044863084,Europe & Central Asia,,,0,2.5877640352277083,1.7303539761839415,1.5791891597094516,11.009934238524542,15.931222310497084,8.235143318561335,-4.0,0
AUT,2008,79.0,12.1,4.543434747,3.771196341,80.26667316,,83.0,46.08,1.38504114785417,99.9893276003394,99.9999991552281,98.6,9.0,100.0,53.5983913417575,1.42,103.56,1.45330562142114,61157.9873105684,30.4,9.83415222,4043.16642744258,3.8,72.87,80.4317073170732,,6.577,18.80803871,4.627,16.6393158749523,8321496.0,17.2809727927874,100.842171594765,26.248140017775,4.198,67.0435560819078,Europe & Central Asia,,,0,2.5726122302071057,1.7126142990777389,1.5625970786949632,11.021232101870734,15.934352724496927,8.305030733458384,4.0,0
AUT,2009,79.0,12.4,4.444094344,3.691191703,80.12103248,,83.0,47.02,1.17655306368833,99.9875707536701,99.999999017009,98.6,9.3,100.0,45.4869106822459,1.39,101.87,-3.58626472551299,58810.4422020872,31.5,10.31152916,4197.42099535268,3.7,73.45,80.3317073170732,,6.695,18.60381508,4.722,16.1746160256084,8343323.0,17.531366290654,101.106677169171,25.3973668580862,5.371,67.0705895694924,Europe & Central Asia,,,0,2.5952547069568657,1.6945314145435406,1.545686644637949,10.982091710229106,15.93697225608161,8.342463780095773,8.0,0
AUT,2010,80.0,12.4,4.325780308,3.595208704,80.39157197,,86.0,48.07,1.29288595990855,99.9858335152594,100.0,98.5,9.2,100.0,51.5839821122491,1.44,95.33,1.80898243043663,59730.5512005635,30.3,10.31620026,4312.05768890523,3.6,75.17,80.5804878048781,,6.757,19.23719788,4.827,15.9865901400578,8363404.0,17.6592449706019,101.350024236549,25.495733887384,4.883,67.1047429254747,Europe & Central Asia,,,0,2.5952547069568657,1.6725592375736482,1.5250141745803372,10.997615655597796,15.939376198788837,8.369402372145043,8.0,0
AUT,2011,81.0,12.2,4.188261875,3.483467954,80.73795859,,89.0,48.53,1.46130648071081,99.9841152637766,100.0,98.6,9.1,100.0,54.2920768831722,1.43,102.99,2.92746800169145,61272.2584397775,30.8,10.1370182,4486.48958464996,3.5,78.7399930986888,80.9829268292683,,6.855,19.31062889,4.875,16.3676317593698,8391643.0,17.7360671109115,101.692232186137,25.6466391466356,4.637,67.1484255415056,Europe & Central Asia,,,0,2.580216829592325,1.6463987422427253,1.5003968438434379,11.023098785956945,15.942747006804789,8.409048711824473,-1.0,0
AUT,2012,82.0,12.0,4.047697374,3.368994562,80.71875852,,92.0,49.04,1.41768134316306,99.982312100595,100.0,98.5,9.4,100.0,54.325492441456,1.44,95.95,0.628246239479637,61376.7207131054,30.5,10.30198097,4767.40023926541,3.4,80.0299939169903,80.9365853658537,,6.886,19.14427948,4.927,14.7199011900978,8429991.0,17.9497049255533,102.156943771207,26.1830994283732,4.909,67.2085909812279,Europe & Central Asia,,,0,2.5649493574615367,1.6189321737588152,1.4745329052901082,11.024802193452071,15.947306380985891,8.46976614802114,-2.0,0
AUT,2013,82.0,11.8,3.916988934,3.262997373,80.91227276,,95.0,49.95,1.27784992108872,99.9804519832307,99.9999971905454,98.5,9.4,100.0,53.8898209853854,1.44,96.23,-0.250726423318454,60863.0547666965,30.8,10.40574837,4961.15580315043,3.3,80.6188,81.1365853658537,,6.935,19.60377693,5.018,14.6599487004805,8479823.0,18.1994460470678,102.760821619001,26.7741686943731,5.367,67.2981308784247,Europe & Central Asia,,,0,2.5494451709255714,1.5926963378679857,1.4499725215501835,11.016398045725513,15.953200252835723,8.509595563023296,1.0,0
AUT,2014,83.0,11.7,3.802500043,3.170676809,81.23527679,,98.0,50.48,1.27555801772568,99.9785877606259,100.0,98.5,9.2,100.0,53.8561570961341,1.46,102.03,0.755798850316665,60845.6597729815,30.5,10.51159096,5105.97560753262,3.2,80.9958249574764,81.490243902439,,7.036,19.61263084,5.076,12.9541454673827,8546356.0,18.3880563664351,103.567086766844,26.8419027283415,5.674,67.4154327591781,Europe & Central Asia,,,0,2.5416019934645457,1.5691366246142446,1.4280783269573363,11.016112204106731,15.961015668242924,8.538362650355177,9.0,0
AUT,2015,83.0,11.6,3.712243604,3.097920496,80.98621911,,93.0,50.98,1.14362854172989,99.9767095192409,100.0,98.5,9.6,100.0,53.3960122723239,1.49,97.36,1.30352331826198,60951.6892510507,30.5,10.51688385,5247.51839437757,3.1,83.9401419315026,81.190243902439,,7.042,19.84508324,5.124,13.5999635409,8642699.0,18.4613708048616,104.734597673291,27.2160274066387,5.802,67.5576175537383,Europe & Central Asia,,,0,2.533696813957432,1.5501641436547227,1.4104796489452522,11.017853256184635,15.972225591962284,8.565701105162017,1.0,0
AUT,2016,83.0,11.2,3.646655879,3.045504531,81.38820091,,87.0,51.07,1.14928264077268,99.9748167576783,100.0,98.4,9.2,100.0,52.6634020833052,1.53,100.61,2.11721964494312,61572.7121353063,30.8,10.51713753,5533.68204105967,3.0,84.3237425711653,81.6414634146342,,7.026,20.04564476,5.129,12.5143795701306,8736668.0,18.4999156835518,105.873339796413,25.8220277699052,6.064,67.7218061923556,Europe & Central Asia,,,0,2.501435951739211,1.5361477950690337,1.3976062722750178,11.027990307387245,15.98303955370508,8.618789398336363,1.0,0
AUT,2017,82.0,10.8,3.593804476,3.003768635,81.38857295,,90.0,51.56,1.19990203076681,99.9729077052186,99.9999980909991,98.4,9.5,100.0,54.3260296753968,1.52,98.48,2.27224992038207,62535.8983176843,29.7,10.57132816,5710.79107264942,3.0,87.9355865856062,81.6439024390244,,7.107,20.11006927,5.182,12.1557592255042,8797566.0,18.6103296736393,106.61131846825,25.7616861075799,5.561,67.9051196052802,Europe & Central Asia,,,0,2.468099531471619,1.5247085426297842,1.3872360763169118,11.043512034605813,15.98998576394882,8.65028792643335,-1.0,0
AUT,2018,81.0,10.9,3.54861779,2.96854259,81.42361625,,85.0,95.42,1.10911414021412,99.9728166060806,100.0,98.4,9.5,100.0,55.7022394735073,1.47,100.51,2.48422114080024,63778.0257051746,30.8,10.5157156,5968.05550478901,2.9,87.4791372262556,81.6926829268293,,7.129,19.29269981,5.241,12.5861934480679,8840521.0,18.7625828458159,107.131858943286,25.7216448598991,4.933,68.1046787227623,Europe & Central Asia,,,0,2.4765384001174837,1.5148234043940512,1.3783989215058208,11.06317966457993,15.994856482644213,8.694343986967603,-3.0,0
AUT,2019,82.0,10.3,3.493661996,2.924984925,81.64847998,,88.0,52.91,1.04463413653499,99.9727130295408,99.9999997360902,98.4,9.4,100.0,55.8958073929339,1.46,99.96,1.75497619649288,64609.374295614,30.2,10.62530422,6428.20230300818,2.9,87.7522047870069,81.8951219512195,,10.66,18.7592411,5.318,11.4645937760057,8879920.0,18.9402993578561,107.609306834707,25.8096620383826,4.56,68.3176044750522,Europe & Central Asia,,,0,2.424802725718295,1.5026679586515077,1.3673625104626648,11.07613026968841,15.999303218532383,8.768605750905614,,0
AUT,2020,83.0,10.1,3.420545355,2.866160231,81.08512036,,85.0,53.16,1.07138113272871,99.9726022326155,99.9999975918171,98.1,10.3,100.0,51.6630899700616,1.44,101.84,-6.31825509209936,60276.4153459141,29.8,11.41292953,6691.04851151445,2.9,87.52942813,81.1926829268293,,10.74,17.17389679,5.344,10.9335136815146,8916864.0,19.169788839314,108.057004362579,24.666005775658,5.201,68.5410177924001,Europe & Central Asia,,,0,2.4069451083182885,1.4862630719626535,1.3522618261248895,11.006712774347942,16.003454985381463,8.808675311260721,4.0,0
AUT,2021,84.0,9.9,3.329129172,2.792081997,80.99297519,,86.0,54.02,1.2152388657488,99.9724908948366,100.0,,10.3,100.0,55.9539450675875,1.48,100.48,4.92309171717903,62968.9422311892,30.7,12.185215,7692.77119242585,2.8,92.52915104,81.190243902439,,11.18,16.02560425,5.432,,8955797.0,19.462852720957,108.528805138148,26.0148539837239,6.459,68.773601700253,Europe & Central Asia,,,0,2.388762789235098,1.4653664067765153,1.3329152078404216,11.050412784080258,16.007811701734497,8.948166344427863,1.0,0
AUT,2022,84.0,,3.228828198,2.710032958,,,84.0,54.32,1.34649596457301,99.9723650796655,99.999997328228,,10.3,100.0,61.4273121186873,1.41,100.45,5.33096379400371,65694.5513287254,30.9,11.22519779,7995.77913940313,2.8,93.61409139,81.2951219512195,,11.28,16.29116058,5.432,,9041851.0,19.7897509199721,109.571631119729,26.1260712279325,4.992,68.998085127906,Europe & Central Asia,,,0,,1.4419249329311652,1.3110407601378367,11.092786490288601,16.017374578642567,8.986794132019174,5.0,0
AUT,2023,84.0,,3.126399814,2.626318193,,,87.0,55.15,1.24176172038934,99.9722421586423,100.0,,9.8,100.0,58.4867595713944,1.32,,-0.786244288594673,64536.2981841434,31.2,11.15297318,7883.78122774931,2.8,95.33467117,81.7926829268293,,,16.47774124,5.515,,9131761.0,20.1640196753077,110.661185167232,25.6473559790513,5.264,69.2265358276021,Europe & Central Asia,,,0,,1.4174053110693317,1.2882178616541138,11.074998602073093,16.027269224093338,8.972689753641184,4.0,0
AZE,2000,54.0,34.5,74.034685385,59.868880666,65.23458004,81.0,75.0,35.52,16.0848646701003,68.3537161993918,75.5627604174925,80.7,5.8,98.9,40.1708314787732,2.0,53.49,11.0999991434346,5656.92989378687,,2.94891715,98.1932448542769,61.1,0.147757575623251,65.377,,8.606,68.60762787,3.552,19.773338223415,8048600.0,5.53451830632131,97.434779976999,,11.78,51.1320838928223,Europe & Central Asia,,,0,3.56953269648137,4.3179504784291876,4.108722053409533,8.640813361149695,15.901008845471843,4.597069915745126,-10.0,0
AZE,2001,54.0,32.7,69.020235553,55.743525165,66.31096148,83.0,77.0,35.25,14.8374595530138,69.4110838151646,76.4735701189235,88.0,5.6,98.6,41.4986078711716,1.8,59.77,9.89999986533643,6168.98512059749,36.5,2.774194,102.847834636909,56.8,0.305564637615618,66.043,,8.494,69.62220764,3.525,19.5944802610536,8111200.0,5.78604312856253,98.1937920681807,,10.91,51.1584815979004,Europe & Central Asia,,,0,3.517497837358316,4.248784279602552,4.038541555843485,8.727451705323995,15.908756503906819,4.642926699232413,-13.0,0
AZE,2002,54.0,32.2,64.126105513,51.69541556,66.7152002,82.0,80.0,35.41,13.9546391752577,70.4645166968746,77.3859207363957,94.0,5.7,100.0,42.7678350515464,1.8,63.6,9.43891626906561,6701.08174444207,25.3,2.73097301,111.519657988715,52.7,4.99971367812957,66.769,,8.303,72.33946991,3.541,19.4107005876363,8171950.0,6.04989098481306,98.9124645960929,,10.04,51.2144165039062,Europe & Central Asia,,,0,3.502549875922443,4.1763254751770535,3.9645284604920095,8.810173465244967,15.916218238817484,4.723127944057092,0.0,0
AZE,2003,54.0,32.9,59.571700162,47.907526841,66.74212235,83.0,79.0,35.34,12.4256629119149,71.514349403103,78.3004156072873,95.8,6.0,98.8,42.0065766459106,1.9,66.81,10.2082994004776,7329.40601818943,26.8,2.72699213,124.037865253384,48.9,,67.036,,8.254,69.0607605,3.534,19.2603464043066,8234100.0,6.29424572021051,99.6237235638581,,9.17,51.7257995605469,Europe & Central Asia,,,0,3.5234150143864045,4.103827789973196,3.8899313077647113,8.899786184641258,15.92379474745002,4.8286166134577595,,0
AZE,2004,55.0,31.9,55.469613771,44.484042104,67.38631087,82.0,78.0,35.4,10.9880190382406,72.5604073968308,79.2166351690635,95.9,6.0,99.0,48.7890084640454,2.0535,67.12,9.25380179728907,7937.8594791002,26.6,2.65944242,134.272396332243,45.4,,67.488,,8.152,65.92002106,3.54,19.1817649122083,8306500.0,6.46555531919555,100.475372556609,,7.99,52.2831993103027,Europe & Central Asia,,,0,3.493472657771326,4.033702684118235,3.817361541450202,8.979524901492914,15.932549019196312,4.90729049612304,-2.0,0
AZE,2005,55.0,32.7,51.834774695,41.43803498,67.44595807,82.0,79.0,35.57,9.14753443801158,73.9007809135916,80.1342105544124,94.4,6.2,99.1,62.9411060091835,2.0,74.93,27.9615381082131,10054.1003389401,26.6,2.22960997,146.717465138052,42.2,8.030400276,67.71,,8.186,59.33625793,3.557,19.2133033124848,8391850.0,6.5616695016824,101.522501814662,,7.26,52.5028533935547,Europe & Central Asia,,,0,3.517497837358316,3.967169585570473,3.7480450115428434,9.21583528116642,15.942771673895882,4.9953014299268395,-12.0,0
AZE,2006,56.0,32.6,48.493950247,38.637295891,67.63797731,86.0,80.0,35.32,7.09103711685568,75.2446071207106,81.0533923471331,88.6,6.2,99.5,66.5041448400209,1.97,76.53,34.4662096226792,13371.6585214534,,2.07059145,186.427797248742,39.2,11.9921999,68.489,,8.181,56.28426743,3.532,19.4343550329971,8484550.0,6.58699884518871,102.672531674674,,6.62,52.6540145874023,Europe & Central Asia,,,0,3.5145260669691587,3.9018504448731868,3.6797704904598483,9.50096749262218,15.953757538338117,5.2333936899075635,2.0,0
AZE,2007,57.0,29.0,45.454200608,36.076053312,69.26431968,88.0,81.0,36.69,6.54008215652051,76.5920244999871,81.9743802928687,93.0,6.3,99.5,68.1289116905555,1.97,78.58,25.4632157314482,16587.3657240228,,1.99422264,227.473656136087,36.6,14.53999996,68.659,99.5899963378906,8.137,52.6079216,3.669,19.9134764720137,8581300.0,6.5061421994455,103.853368672016,,6.33,52.8281555175781,Europe & Central Asia,,,0,3.4011973816621555,3.8384668940666264,3.6129712979238695,9.716456868628823,15.965096091670853,5.431420913254927,-4.0,0
AZE,2008,57.0,30.4,42.672123748,33.724528616,68.71279885,92.0,85.0,36.35,5.57089184098542,77.9427910031062,82.8965426494473,98.0,6.0,99.7,65.7761378471842,1.9,82.72,10.591437462476,17963.0208126838,,2.04814458,260.367734955541,34.1,17.08,69.355,,8.051,56.54062271,3.635,20.6727592862898,8763400.0,6.32768505626164,106.059762547351,16.4211753684861,5.86,53.063304901123,Europe & Central Asia,,,0,3.4468078929142076,3.77670999805302,3.547446313775051,9.796126192784323,15.986094629575279,5.565928361879152,3.0,0
AZE,2009,58.0,28.7,40.117447081,31.563321279,69.37470529,95.0,84.0,36.26,6.12193306461806,79.2970479678594,83.8200869435287,99.8,5.9,99.9,51.6357456848728,1.82,88.58,9.36950260277183,19242.3900077231,,2.76541352,382.176493875045,31.8,27.4,69.874,99.7600021362305,7.998,57.89490891,3.626,21.7342951325807,8947243.0,6.09540702445719,108.291290455327,14.1067089869809,5.74,53.1358125434574,Europe & Central Asia,,,0,3.391147045808654,3.7164325346135496,3.4831865408154874,9.86492290452664,16.006856109869055,5.9484957025530285,-7.0,0
AZE,2010,58.0,27.5,37.703008738,29.513673159,69.81386619,98.0,85.0,36.17,5.54456611326975,80.6565618814243,84.7487471999046,99.4,5.9,99.9,54.3047215353821,1.92,86.47,4.78883248761557,19925.3900662137,,2.64634848,384.577412576555,29.7,46.0,70.309,99.7699966430664,7.259,60.27914047,3.617,23.1201756676417,9054332.0,5.88788457841308,109.542344173442,12.1577769928176,5.63,53.2848367714869,Europe & Central Asia,,,0,3.349904087274605,3.655917342181696,3.4181748834518926,9.899800266154125,16.018753985625754,5.954741983677712,-9.0,0
AZE,2011,61.0,26.2,35.37578083,27.547547675,70.38906117,99.0,86.0,33.97,5.07622595138436,82.0209823776921,85.6816333472465,97.2,5.9,99.9,56.4269805307016,1.96,91.19,-1.5729973511111,19358.0778100345,,2.59547186,380.800192500815,27.7,50.0,70.565,99.7799987792969,6.877,62.14058304,3.397,27.4281061456644,9173082.0,5.74281423702079,110.976336228798,12.2247609538804,5.42,53.5085461893249,Europe & Central Asia,,,0,3.3032169733019514,3.593903191378101,3.3515710366159164,9.870916725916834,16.031783992744764,5.944897415484331,-4.0,0
AZE,2012,62.0,25.2,33.225344917,25.730927627,71.2113018,98.0,84.0,34.49,5.13976950772418,83.3900771954371,86.6181028034085,99.8,5.9,100.0,52.9746801915106,2.0,95.38,2.20293891708398,19523.3737161356,,3.15682149,500.580033995356,25.9,54.20000076,71.08,99.7799987792969,6.719,62.97990417,3.449,29.1805878419231,9295784.0,5.67836231395076,112.460790244138,12.7786393685483,5.19,53.8076442276208,Europe & Central Asia,,,0,3.265759410767051,3.5329664490492236,3.285821233140142,9.879418898195265,16.045071629579173,6.2177631838920275,-4.0,0
AZE,2013,63.0,23.6,31.248195319,24.055715774,72.08992478,98.0,83.0,34.13,5.3662644804235,84.7637227824749,87.5577162731315,99.9,5.8,100.0,48.4158330755216,1.98,98.45,5.84341590483928,20398.6462250349,,3.22551084,551.831589543247,24.2,73.000001372,71.485,99.7900009155273,6.559,66.2504425,3.413,28.2339828650537,9416801.0,5.68448285422061,113.923480806688,13.3883331614589,4.97,54.1821087431318,Europe & Central Asia,,,0,3.202746442938317,3.4734620825752374,3.221101976113785,9.923272837771881,16.05800609846676,6.315053415435904,6.0,0
AZE,2014,63.0,22.7,29.465486297,22.534681125,72.71925019,98.0,83.0,34.01,5.31940671805552,86.1415854877427,88.4995796810973,99.9,5.8,100.0,43.2735566584935,1.97,94.84,2.79758521448559,20709.201611232,,3.58703041,623.727441499692,22.6,75.0000156363396,71.93,99.7900009155273,6.35,67.54847717,3.401,26.4192082058383,9535079.0,5.71573681116396,115.348813858679,14.2125356482603,4.91,54.6319175926151,Europe & Central Asia,,,0,3.1654750481410856,3.416594446054595,3.1584751257916976,9.938381689312404,16.070488187123043,6.43731546101944,1.0,0
AZE,2015,64.0,21.3,27.806529948,21.126837143,73.62700051,98.0,84.0,33.28,6.17763883780802,87.5234598194959,89.4430394265685,99.8,5.7,100.0,37.7947774917249,1.94,101.27,1.04954641215085,20678.7539572375,,4.34131384,647.518914149671,21.1,77.0,72.349,99.7900009155273,6.149,69.12871552,3.328,25.1867220505416,9649341.0,5.79496249814157,116.731076781631,15.6031629275469,4.96,55.1570486328276,Europe & Central Asia,,,0,3.104586678466073,3.360602095747118,3.0967912221586666,9.936910430932512,16.082400284461865,6.474691169329129,9.0,0
AZE,2016,65.0,21.1,26.297115525,19.838219238,73.96997105,98.0,84.0,32.62,5.60511177455763,88.9091129023182,90.3873981119226,99.8,5.8,100.0,46.4276493913136,1.9,103.9,-3.06359842251706,19822.4105943941,,4.42241955,635.626475256824,19.8,78.2,72.568,99.7900009155273,5.961,70.02903748,3.262,24.3527968807853,9757812.0,5.94640301373228,118.033288980283,14.5555165725558,5.0,55.7574797205266,Europe & Central Asia,,,0,3.095577608523707,3.306781038183761,3.036788764001927,9.89461887150572,16.093578855411227,6.456183102511055,0.0,0
